,bias,neg,pos,tgt
5171,1,301,76,0
5172,1,391,227,1
5173,1,363,158,0
5174,1,90,16,0
5175,1,219,37,0
5176,1,327,121,0
5177,1,251,151,0
5178,1,254,142,0
5179,1,559,199,0
5180,1,251,151,0
5181,1,193,111,0
5182,1,380,111,0
5183,1,96,15,0
5184,1,76,12,0
5185,1,251,74,0
5186,1,446,174,0
5187,1,76,12,0
5188,1,478,309,1
5189,1,229,173,0
5190,1,591,269,0
5191,1,190,43,0
5192,1,122,32,0
5193,1,316,111,0
5194,1,122,32,1
5195,1,214,79,0
5196,1,289,109,0
5197,1,547,195,0
5198,1,412,95,0
5199,1,175,53,0
5200,1,608,272,1
5201,1,122,32,0
5202,1,87,12,0
5203,1,109,33,0
5204,1,125,27,0
5205,1,190,79,0
5206,1,178,50,0
5207,1,125,56,1
5208,1,122,32,0
5209,1,324,132,0
5210,1,738,321,0
5211,1,268,74,0
5212,1,406,139,0
5213,1,543,297,1
5214,1,280,180,0
5215,1,267,190,0
5216,1,263,174,0
5217,1,152,32,0
5218,1,504,243,0
5219,1,360,155,1
5220,1,209,149,0
5221,1,296,150,0
5222,1,164,53,0
5223,1,79,19,1
5224,1,164,53,0
5225,1,713,277,0
5226,1,524,169,0
5227,1,27,6,0
5228,1,113,28,0
5229,1,164,53,0
5230,1,271,177,0
5231,1,293,118,0
5232,1,255,66,0
5233,1,244,110,0
5234,1,230,199,0
5235,1,238,81,0
5236,1,151,37,0
5237,1,190,158,0
5238,1,263,174,0
5239,1,492,261,0
5240,1,364,262,0
5241,1,227,140,1
5242,1,215,260,1
5243,1,40,242,1
5244,1,73,358,1
5245,1,165,331,1
5246,1,145,374,1
5247,1,54,235,1
5248,1,54,235,1
5249,1,54,235,1
5250,1,54,235,1
5251,1,54,235,1
5252,1,104,215,1
5253,1,71,200,1
5254,1,103,210,1
5255,1,185,239,1
5256,1,89,345,1
5257,1,64,280,1
5258,1,437,374,1
5259,1,54,235,1
5260,1,165,331,1
5261,1,78,342,1
5262,1,112,380,1
5263,1,89,347,1
5264,1,76,203,1
5265,1,172,166,1
5266,1,56,236,1
5267,1,16,46,0
5268,1,59,155,1
5269,1,54,235,1
5270,1,54,235,1
5271,1,54,235,1
5272,1,112,377,1
5273,1,54,235,1
5274,1,112,377,1
5275,1,73,358,1
5276,1,54,235,1
5277,1,165,331,1
5278,1,33,110,1
5279,1,145,374,1
5280,1,111,550,1
5281,1,115,549,1
5282,1,111,550,1
5283,1,65,163,1
5284,1,115,362,1
5285,1,119,457,1
5286,1,208,259,1
5287,1,111,550,1
5288,1,160,148,1
5289,1,65,163,1
5290,1,111,550,1
5291,1,111,550,1
5292,1,115,549,1
5293,1,111,550,1
5294,1,111,550,1
5295,1,111,550,1
5296,1,111,472,1
5297,1,112,479,1
5298,1,369,261,1
5299,1,111,550,1
5300,1,111,550,1
5301,1,199,234,1
5302,1,111,550,1
5303,1,283,172,0
5304,1,111,550,1
5305,1,111,550,1
5306,1,111,550,1
5307,1,111,550,1
5308,1,82,229,1
5309,1,117,233,1
5310,1,111,550,1
5311,1,94,411,1
5312,1,169,673,1
5313,1,241,644,1
5314,1,111,550,1
5315,1,111,550,1
5316,1,400,539,1
5317,1,111,550,1
5318,1,299,479,1
5319,1,144,394,1
5320,1,48,32,0
5321,1,214,105,1
5322,1,84,24,0
5323,1,169,46,0
5324,1,214,105,1
5325,1,548,232,0
5326,1,687,225,0
5327,1,119,67,0
5328,1,53,14,1
5329,1,87,70,0
5330,1,214,105,0
5331,1,28,8,0
5332,1,304,134,1
5333,1,214,105,0
5334,1,214,105,1
5335,1,164,81,0
5336,1,444,252,0
5337,1,79,19,0
5338,1,164,81,0
5339,1,149,113,1
5340,1,214,105,0
5341,1,287,124,0
5342,1,214,105,0
5343,1,73,22,0
5344,1,138,43,0
5345,1,214,105,0
5346,1,159,91,0
5347,1,214,105,0
5348,1,228,88,0
5349,1,214,105,0
5350,1,176,76,0
5351,1,148,127,0
5352,1,227,176,0
5353,1,70,37,0
5354,1,214,105,1
5355,1,168,103,1
5356,1,230,108,0
5357,1,36,5,0
5358,1,90,24,0
5359,1,91,38,0
5360,1,180,94,0
5361,1,454,251,0
5362,1,215,134,0
5363,1,235,119,0
5364,1,407,222,0
5365,1,143,79,0
5366,1,51,39,0
5367,1,987,395,0
5368,1,400,252,0
5369,1,179,207,0
5370,1,532,248,1
5371,1,125,36,0
5372,1,253,84,0
5373,1,205,200,0
5374,1,59,44,1
5375,1,335,245,0
5376,1,656,238,0
5377,1,135,27,0
5378,1,171,148,0
5379,1,608,514,0
5380,1,290,128,0
5381,1,302,158,0
5382,1,65,19,0
5383,1,72,21,0
5384,1,523,276,0
5385,1,82,19,0
5386,1,648,244,0
5387,1,465,321,1
5388,1,112,31,0
5389,1,269,95,0
5390,1,474,314,0
5391,1,311,276,0
5392,1,93,122,0
5393,1,48,5,0
5394,1,304,135,0
5395,1,292,131,0
5396,1,85,24,1
5397,1,81,19,0
5398,1,382,203,0
5399,1,198,76,0
5400,1,230,77,0
5401,1,50,6,0
5402,1,345,207,0
5403,1,292,93,0
5404,1,382,203,0
5405,1,116,21,0
5406,1,186,120,0
5407,1,219,65,0
5408,1,150,121,0
5409,1,155,56,0
5410,1,131,86,0
5411,1,202,41,1
5412,1,66,20,0
5413,1,149,25,0
5414,1,339,117,0
5415,1,137,57,0
5416,1,186,120,0
5417,1,776,275,0
5418,1,99,40,0
5419,1,226,138,0
5420,1,61,14,0
5421,1,226,89,0
5422,1,199,71,0
5423,1,186,120,0
5424,1,73,29,0
5425,1,124,40,0
5426,1,763,371,0
5427,1,209,324,1
5428,1,120,406,1
5429,1,196,392,1
5430,1,363,184,0
5431,1,215,523,1
5432,1,238,789,1
5433,1,226,640,1
5434,1,452,348,0
5435,1,64,202,0
5436,1,203,237,1
5437,1,167,360,1
5438,1,76,120,0
5439,1,90,248,1
5440,1,387,551,1
5441,1,147,355,0
5442,1,252,220,0
5443,1,243,175,0
5444,1,105,210,0
5445,1,240,398,0
5446,1,162,290,1
5447,1,147,315,1
5448,1,39,122,1
5449,1,26,25,0
5450,1,366,784,1
5451,1,143,253,0
5452,1,489,374,1
5453,1,431,376,0
5454,1,104,217,1
5455,1,195,336,1
5456,1,378,232,0
5457,1,393,496,1
5458,1,128,221,1
5459,1,220,223,0
5460,1,155,155,0
5461,1,102,397,1
5462,1,177,303,1
5463,1,125,326,0
5464,1,192,54,1
5465,1,175,42,0
5466,1,214,83,0
5467,1,256,97,1
5468,1,256,97,0
5469,1,227,81,0
5470,1,175,42,1
5471,1,367,325,0
5472,1,218,52,0
5473,1,262,97,0
5474,1,256,97,0
5475,1,176,42,0
5476,1,175,42,0
5477,1,108,31,1
5478,1,184,44,0
5479,1,276,75,0
5480,1,276,75,0
5481,1,210,56,0
5482,1,175,42,0
5483,1,330,173,0
5484,1,281,77,0
5485,1,34,6,0
5486,1,336,118,0
5487,1,276,75,0
5488,1,187,46,0
5489,1,276,75,0
5490,1,175,42,0
5491,1,175,42,0
5492,1,108,31,0
5493,1,256,97,0
5494,1,349,94,0
5495,1,175,42,0
5496,1,108,31,0
5497,1,175,42,1
5498,1,560,215,0
5499,1,392,208,0
5500,1,500,182,0
5501,1,560,215,0
5502,1,618,236,0
5503,1,129,244,1
5504,1,618,236,0
5505,1,500,182,0
5506,1,238,177,1
5507,1,500,182,1
5508,1,178,55,0
5509,1,618,236,1
5510,1,500,182,0
5511,1,69,29,0
5512,1,122,203,1
5513,1,386,201,0
5514,1,225,322,1
5515,1,240,337,1
5516,1,560,215,0
5517,1,500,182,0
5518,1,560,215,0
5519,1,277,352,1
5520,1,112,212,1
5521,1,712,280,0
5522,1,386,133,0
5523,1,84,165,1
5524,1,188,418,1
5525,1,155,260,1
5526,1,618,236,0
5527,1,500,182,0
5528,1,641,344,0
5529,1,124,236,1
5530,1,161,290,1
5531,1,560,215,0
5532,1,195,84,0
5533,1,560,215,0
5534,1,618,236,0
5535,1,162,215,0
5536,1,600,367,1
5537,1,126,119,1
5538,1,281,263,1
5539,1,304,311,0
5540,1,206,251,1
5541,1,632,405,1
5542,1,296,206,0
5543,1,145,193,0
5544,1,157,116,0
5545,1,18,38,1
5546,1,112,53,0
5547,1,427,393,1
5548,1,268,309,1
5549,1,208,91,0
5550,1,186,169,0
5551,1,191,463,1
5552,1,188,651,1
5553,1,198,226,1
5554,1,130,162,0
5555,1,271,255,1
5556,1,176,607,1
5557,1,255,208,0
5558,1,198,168,0
5559,1,621,300,0
5560,1,42,104,1
5561,1,148,167,1
5562,1,188,651,1
5563,1,361,209,0
5564,1,2,0,0
5565,1,284,180,1
5566,1,123,75,1
5567,1,68,43,0
5568,1,330,521,1
5569,1,202,100,0
5570,1,156,65,0
5571,1,452,226,0
5572,1,145,198,1
5573,1,228,99,0
5574,1,517,229,1
5575,1,120,147,1
5576,1,517,229,0
5577,1,89,323,1
5578,1,382,270,0
5579,1,121,610,1
5580,1,25,109,1
5581,1,177,771,1
5582,1,63,443,1
5583,1,121,610,1
5584,1,121,610,1
5585,1,125,590,1
5586,1,403,730,1
5587,1,121,610,1
5588,1,121,610,1
5589,1,63,443,1
5590,1,63,443,1
5591,1,63,443,1
5592,1,183,102,0
5593,1,63,443,1
5594,1,63,443,1
5595,1,121,610,1
5596,1,11,27,1
5597,1,121,610,1
5598,1,121,610,1
5599,1,63,443,1
5600,1,45,290,1
5601,1,184,256,1
5602,1,213,249,0
5603,1,122,612,1
5604,1,121,610,1
5605,1,121,610,1
5606,1,121,610,1
5607,1,58,266,1
5608,1,63,443,1
5609,1,184,256,1
5610,1,63,443,1
5611,1,121,610,1
5612,1,220,214,0
5613,1,338,329,1
5614,1,135,237,1
5615,1,154,111,0
5616,1,60,72,1
5617,1,51,64,0
5618,1,27,100,1
5619,1,287,448,0
5620,1,17,62,1
5621,1,15,73,1
5622,1,15,73,1
5623,1,682,386,0
5624,1,264,136,0
5625,1,16,63,1
5626,1,332,177,0
5627,1,423,326,1
5628,1,74,87,1
5629,1,287,239,1
5630,1,15,69,1
5631,1,193,136,0
5632,1,287,164,0
5633,1,323,248,1
5634,1,15,73,1
5635,1,15,73,1
5636,1,95,84,0
5637,1,396,428,1
5638,1,141,217,0
5639,1,225,273,1
5640,1,394,265,0
5641,1,17,62,0
5642,1,175,194,1
5643,1,256,220,0
5644,1,16,71,1
5645,1,424,248,0
5646,1,15,73,1
5647,1,241,217,1
5648,1,114,130,1
5649,1,96,90,1
5650,1,42,43,0
5651,1,108,69,0
5652,1,168,255,1
5653,1,502,300,0
5654,1,277,181,0
5655,1,108,69,0
5656,1,150,112,0
5657,1,252,178,0
5658,1,128,73,0
5659,1,330,167,0
5660,1,330,167,0
5661,1,263,209,0
5662,1,440,196,0
5663,1,171,231,0
5664,1,139,81,0
5665,1,168,255,1
5666,1,237,306,1
5667,1,330,167,0
5668,1,131,98,0
5669,1,305,516,1
5670,1,108,69,0
5671,1,91,89,1
5672,1,89,191,1
5673,1,114,188,1
5674,1,53,117,1
5675,1,263,328,0
5676,1,721,368,0
5677,1,107,176,0
5678,1,533,307,0
5679,1,180,199,1
5680,1,43,44,0
5681,1,53,117,1
5682,1,80,59,0
5683,1,40,45,1
5684,1,122,88,0
5685,1,457,226,0
5686,1,147,333,1
5687,1,437,303,0
5688,1,550,393,0
5689,1,418,400,1
5690,1,65,55,0
5691,1,292,348,0
5692,1,98,242,1
5693,1,141,99,1
5694,1,50,148,1
5695,1,172,251,1
5696,1,327,220,1
5697,1,510,257,0
5698,1,63,79,1
5699,1,199,205,0
5700,1,214,117,0
5701,1,690,384,0
5702,1,957,534,0
5703,1,445,390,0
5704,1,87,170,1
5705,1,53,117,1
5706,1,341,485,1
5707,1,279,342,1
5708,1,279,342,1
5709,1,279,342,1
5710,1,279,344,1
5711,1,286,510,1
5712,1,23,189,1
5713,1,78,98,0
5714,1,105,291,1
5715,1,134,84,0
5716,1,288,377,1
5717,1,69,146,1
5718,1,279,342,1
5719,1,279,342,1
5720,1,288,377,1
5721,1,341,485,1
5722,1,230,155,0
5723,1,288,377,1
5724,1,380,560,1
5725,1,279,342,1
5726,1,279,286,1
5727,1,168,169,1
5728,1,175,366,1
5729,1,354,536,1
5730,1,279,342,1
5731,1,279,342,1
5732,1,39,93,1
5733,1,156,371,1
5734,1,288,377,1
5735,1,69,147,1
5736,1,156,371,1
5737,1,45,128,1
5738,1,300,393,1
5739,1,156,371,1
5740,1,340,492,1
5741,1,319,123,0
5742,1,194,115,0
5743,1,41,49,1
5744,1,89,48,0
5745,1,287,120,0
5746,1,111,125,0
5747,1,262,108,0
5748,1,68,43,0
5749,1,610,262,0
5750,1,310,123,0
5751,1,45,43,1
5752,1,237,149,0
5753,1,352,163,0
5754,1,89,48,0
5755,1,532,230,0
5756,1,292,140,0
5757,1,245,91,0
5758,1,270,118,1
5759,1,325,205,0
5760,1,478,229,0
5761,1,490,196,0
5762,1,129,85,0
5763,1,316,233,0
5764,1,718,429,0
5765,1,51,6,0
5766,1,271,118,0
5767,1,352,166,1
5768,1,410,174,0
5769,1,124,99,0
5770,1,189,122,1
5771,1,194,115,0
5772,1,143,209,1
5773,1,89,48,0
5774,1,88,56,0
5775,1,203,239,1
5776,1,403,359,0
5777,1,264,246,1
5778,1,83,210,0
5779,1,270,210,1
5780,1,116,68,1
5781,1,123,134,1
5782,1,316,154,0
5783,1,289,210,0
5784,1,470,304,0
5785,1,43,46,1
5786,1,112,69,1
5787,1,194,138,1
5788,1,221,183,0
5789,1,434,297,1
5790,1,490,458,1
5791,1,302,233,1
5792,1,299,159,0
5793,1,239,282,1
5794,1,112,97,0
5795,1,38,40,1
5796,1,301,147,0
5797,1,236,177,1
5798,1,100,95,0
5799,1,103,128,1
5800,1,324,296,1
5801,1,160,143,0
5802,1,186,403,1
5803,1,219,126,1
5804,1,103,80,1
5805,1,381,259,1
5806,1,158,84,1
5807,1,43,46,0
5808,1,296,336,1
5809,1,388,481,1
5810,1,484,194,0
5811,1,402,444,0
5812,1,454,248,0
5813,1,194,188,1
5814,1,194,188,0
5815,1,532,364,0
5816,1,314,360,0
5817,1,167,171,0
5818,1,336,341,0
5819,1,168,173,1
5820,1,202,189,0
5821,1,182,223,1
5822,1,165,169,0
5823,1,167,171,1
5824,1,135,257,1
5825,1,165,170,1
5826,1,272,226,1
5827,1,255,335,0
5828,1,338,343,0
5829,1,28,56,0
5830,1,165,170,1
5831,1,165,171,1
5832,1,165,169,0
5833,1,167,171,1
5834,1,361,252,0
5835,1,332,345,0
5836,1,81,56,0
5837,1,167,171,0
5838,1,859,457,0
5839,1,106,74,0
5840,1,60,8,0
5841,1,202,50,0
5842,1,453,200,0
5843,1,254,139,0
5844,1,102,24,0
5845,1,174,106,0
5846,1,185,50,0
5847,1,280,65,0
5848,1,326,91,0
5849,1,464,148,0
5850,1,207,64,0
5851,1,201,74,0
5852,1,251,223,1
5853,1,49,4,0
5854,1,452,189,0
5855,1,159,34,0
5856,1,219,75,0
5857,1,403,137,0
5858,1,182,46,0
5859,1,547,210,0
5860,1,326,210,0
5861,1,164,45,0
5862,1,99,43,0
5863,1,389,199,0
5864,1,175,32,0
5865,1,278,125,0
5866,1,187,88,0
5867,1,120,38,0
5868,1,239,62,0
5869,1,289,83,0
5870,1,663,308,0
5871,1,290,69,0
5872,1,380,184,0
5873,1,102,34,0
5874,1,254,60,0
5875,1,89,73,0
5876,1,305,269,1
5877,1,305,269,1
5878,1,381,212,0
5879,1,305,269,1
5880,1,421,202,0
5881,1,305,269,1
5882,1,305,269,1
5883,1,305,269,1
5884,1,305,269,1
5885,1,305,269,1
5886,1,50,109,1
5887,1,9,30,1
5888,1,305,269,1
5889,1,305,269,1
5890,1,305,269,1
5891,1,305,269,1
5892,1,117,66,0
5893,1,98,144,1
5894,1,305,269,1
5895,1,305,269,1
5896,1,305,269,1
5897,1,305,269,1
5898,1,305,269,1
5899,1,119,123,0
5900,1,305,269,1
5901,1,305,269,1
5902,1,45,35,0
5903,1,305,269,1
5904,1,305,269,1
5905,1,305,269,1
5906,1,162,316,1
5907,1,305,269,1
5908,1,14,28,0
5909,1,90,67,0
5910,1,89,43,0
5911,1,305,269,1
5912,1,144,35,0
5913,1,380,110,0
5914,1,645,411,0
5915,1,716,234,0
5916,1,146,25,0
5917,1,125,42,1
5918,1,310,131,1
5919,1,331,95,0
5920,1,257,72,0
5921,1,153,54,0
5922,1,255,58,0
5923,1,188,47,0
5924,1,257,122,0
5925,1,545,231,0
5926,1,296,147,0
5927,1,276,99,0
5928,1,276,141,0
5929,1,522,161,0
5930,1,501,295,0
5931,1,565,282,0
5932,1,260,289,1
5933,1,456,108,0
5934,1,720,253,0
5935,1,172,40,0
5936,1,190,53,0
5937,1,178,45,0
5938,1,105,17,0
5939,1,534,196,0
5940,1,100,16,0
5941,1,171,41,0
5942,1,178,29,0
5943,1,100,16,1
5944,1,198,53,0
5945,1,683,259,0
5946,1,249,54,0
5947,1,173,47,0
5948,1,176,40,0
5949,1,430,164,0
5950,1,126,31,1
5951,1,106,17,0
5952,1,100,16,0
5953,1,168,42,0
5954,1,338,170,0
5955,1,100,16,0
5956,1,106,18,0
5957,1,366,172,0
5958,1,192,47,0
5959,1,524,226,0
5960,1,216,41,0
5961,1,146,29,0
5962,1,100,16,0
5963,1,226,73,0
5964,1,445,251,0
5965,1,182,62,0
5966,1,447,252,0
5967,1,403,97,0
5968,1,218,73,0
5969,1,121,30,0
5970,1,177,29,0
5971,1,362,103,0
5972,1,394,126,0
5973,1,146,30,1
5974,1,370,177,0
5975,1,100,16,0
5976,1,155,29,0
5977,1,146,29,0
5978,1,117,22,0
5979,1,151,39,0
5980,1,1214,738,0
5981,1,147,29,0
5982,1,242,41,0
5983,1,100,16,0
5984,1,100,22,1
5985,1,319,106,0
5986,1,117,22,0
5987,1,122,29,0
5988,1,100,16,0
5989,1,364,115,0
5990,1,385,160,0
5991,1,339,125,0
5992,1,390,130,0
5993,1,115,23,0
5994,1,336,107,0
5995,1,174,73,0
5996,1,181,33,0
5997,1,161,28,0
5998,1,100,16,0
5999,1,204,104,0
6000,1,448,131,0
6001,1,314,224,0
6002,1,698,368,0
6003,1,152,53,0
6004,1,134,23,0
6005,1,465,212,1
6006,1,401,223,1
6007,1,239,63,0
6008,1,298,117,0
6009,1,413,172,0
6010,1,367,137,0
6011,1,834,294,1
6012,1,234,209,0
6013,1,601,220,1
6014,1,394,190,0
6015,1,100,16,0
6016,1,106,16,0
6017,1,20,64,1
6018,1,399,284,0
6019,1,31,59,1
6020,1,968,363,0
6021,1,99,77,1
6022,1,324,219,0
6023,1,103,82,0
6024,1,366,385,1
6025,1,98,80,0
6026,1,302,133,0
6027,1,105,47,0
6028,1,59,217,1
6029,1,80,58,0
6030,1,40,173,1
6031,1,340,194,0
6032,1,58,115,0
6033,1,117,141,1
6034,1,144,135,0
6035,1,59,217,1
6036,1,47,28,0
6037,1,341,209,0
6038,1,198,199,1
6039,1,99,77,1
6040,1,227,106,0
6041,1,68,47,1
6042,1,125,136,0
6043,1,253,223,1
6044,1,201,107,0
6045,1,35,82,1
6046,1,98,108,0
6047,1,289,183,1
6048,1,133,98,0
6049,1,136,51,0
6050,1,70,164,1
6051,1,148,290,1
6052,1,48,85,1
6053,1,41,115,1
6054,1,185,132,0
6055,1,217,118,1
6056,1,297,266,1
6057,1,88,180,1
6058,1,47,127,1
6059,1,192,165,0
6060,1,69,77,0
6061,1,304,125,0
6062,1,64,133,1
6063,1,163,286,1
6064,1,42,118,1
6065,1,107,120,1
6066,1,92,129,1
6067,1,64,133,1
6068,1,64,97,1
6069,1,123,142,1
6070,1,219,201,0
6071,1,33,39,1
6072,1,90,152,1
6073,1,132,170,1
6074,1,96,106,0
6075,1,60,138,1
6076,1,81,95,0
6077,1,209,300,1
6078,1,71,145,1
6079,1,630,290,0
6080,1,86,113,1
6081,1,26,30,0
6082,1,528,492,1
6083,1,20,35,1
6084,1,78,145,1
6085,1,573,194,0
6086,1,201,183,1
6087,1,508,171,0
6088,1,376,171,0
6089,1,613,192,0
6090,1,172,89,0
6091,1,359,264,1
6092,1,110,100,0
6093,1,200,84,0
6094,1,359,264,0
6095,1,132,177,1
6096,1,57,25,0
6097,1,359,264,0
6098,1,379,149,0
6099,1,325,113,0
6100,1,72,138,1
6101,1,82,36,0
6102,1,85,40,0
6103,1,359,264,0
6104,1,199,98,0
6105,1,588,284,0
6106,1,362,156,0
6107,1,139,91,0
6108,1,573,194,1
6109,1,379,272,0
6110,1,81,38,0
6111,1,77,21,0
6112,1,529,195,0
6113,1,359,264,0
6114,1,242,68,0
6115,1,316,223,0
6116,1,353,121,0
6117,1,354,190,0
6118,1,508,171,0
6119,1,359,264,1
6120,1,181,67,0
6121,1,44,17,0
6122,1,195,276,1
6123,1,359,264,1
6124,1,270,132,0
6125,1,508,171,0
6126,1,142,60,0
6127,1,101,70,0
6128,1,233,217,0
6129,1,63,28,0
6130,1,152,30,0
6131,1,97,71,1
6132,1,161,86,0
6133,1,77,13,0
6134,1,506,238,0
6135,1,400,166,0
6136,1,348,251,0
6137,1,266,141,0
6138,1,104,22,0
6139,1,509,210,0
6140,1,42,11,0
6141,1,404,142,0
6142,1,238,110,1
6143,1,297,180,1
6144,1,203,74,0
6145,1,110,29,0
6146,1,116,78,0
6147,1,201,111,0
6148,1,257,123,0
6149,1,342,136,0
6150,1,170,64,0
6151,1,563,221,0
6152,1,436,214,0
6153,1,35,5,0
6154,1,237,115,1
6155,1,109,123,0
6156,1,90,29,0
6157,1,59,25,0
6158,1,68,26,0
6159,1,263,318,0
6160,1,525,185,1
6161,1,717,332,0
6162,1,325,109,0
6163,1,63,23,0
6164,1,795,331,0
6165,1,556,232,0
6166,1,392,341,1
6167,1,58,59,1
6168,1,1027,499,0
6169,1,290,113,0
6170,1,326,136,0
6171,1,132,29,0
6172,1,545,224,1
6173,1,208,172,0
6174,1,45,14,0
6175,1,65,19,0
6176,1,404,155,0
6177,1,271,376,1
6178,1,243,100,0
6179,1,135,35,0
6180,1,263,117,1
6181,1,89,16,0
6182,1,318,123,0
6183,1,57,33,1
6184,1,46,17,0
6185,1,181,96,0
6186,1,205,102,0
6187,1,504,310,1
6188,1,120,36,0
6189,1,75,18,0
6190,1,197,241,0
6191,1,179,91,0
6192,1,62,18,0
6193,1,767,380,0
6194,1,153,84,0
6195,1,141,41,0
6196,1,41,14,0
6197,1,144,122,0
6198,1,136,47,0
6199,1,56,26,0
6200,1,513,153,0
6201,1,294,99,0
6202,1,526,221,0
6203,1,467,140,0
6204,1,409,134,0
6205,1,139,33,0
6206,1,50,23,0
6207,1,129,51,0
6208,1,356,118,0
6209,1,397,215,0
6210,1,216,77,0
6211,1,56,49,0
6212,1,484,196,1
6213,1,68,123,0
6214,1,476,237,0
6215,1,278,89,0
6216,1,51,16,0
6217,1,44,16,0
6218,1,532,527,1
6219,1,139,68,0
6220,1,40,14,0
6221,1,317,138,1
6222,1,570,245,0
6223,1,273,104,0
6224,1,64,18,0
6225,1,350,212,0
6226,1,487,250,0
6227,1,185,114,0
6228,1,360,127,0
6229,1,93,66,0
6230,1,67,57,1
6231,1,600,400,0
6232,1,456,183,0
6233,1,257,373,0
6234,1,105,122,1
6235,1,117,39,0
6236,1,267,140,1
6237,1,24,14,0
6238,1,120,26,0
6239,1,219,131,1
6240,1,105,122,0
6241,1,185,121,1
6242,1,153,52,0
6243,1,237,155,1
6244,1,114,133,0
6245,1,27,17,0
6246,1,460,538,1
6247,1,105,122,1
6248,1,151,76,1
6249,1,1001,423,0
6250,1,478,182,0
6251,1,259,130,0
6252,1,455,206,1
6253,1,112,87,1
6254,1,176,79,1
6255,1,265,149,0
6256,1,169,155,1
6257,1,252,190,0
6258,1,61,101,0
6259,1,737,361,0
6260,1,108,179,1
6261,1,133,126,1
6262,1,9,5,0
6263,1,376,255,0
6264,1,57,119,1
6265,1,186,208,1
6266,1,46,104,1
6267,1,418,266,0
6268,1,106,129,0
6269,1,246,310,1
6270,1,691,375,1
6271,1,120,175,1
6272,1,151,222,0
6273,1,107,120,0
6274,1,688,311,0
6275,1,33,111,1
6276,1,289,174,0
6277,1,33,96,0
6278,1,37,97,0
6279,1,461,242,0
6280,1,76,215,1
6281,1,130,190,1
6282,1,566,266,0
6283,1,44,104,1
6284,1,427,667,1
6285,1,132,166,0
6286,1,251,255,1
6287,1,198,237,0
6288,1,416,236,0
6289,1,170,185,1
6290,1,365,501,1
6291,1,46,114,1
6292,1,476,257,1
6293,1,554,233,0
6294,1,134,39,0
6295,1,523,273,0
6296,1,100,31,0
6297,1,291,261,0
6298,1,460,273,0
6299,1,137,76,0
6300,1,389,155,0
6301,1,116,30,0
6302,1,198,82,0
6303,1,184,102,0
6304,1,209,62,0
6305,1,107,66,0
6306,1,11,2,0
6307,1,119,35,0
6308,1,156,303,0
6309,1,23,2,0
6310,1,36,5,0
6311,1,41,27,0
6312,1,448,157,0
6313,1,24,6,0
6314,1,255,58,0
6315,1,364,93,0
6316,1,139,80,0
6317,1,134,68,1
6318,1,36,5,0
6319,1,338,89,0
6320,1,257,145,0
6321,1,189,114,1
6322,1,389,155,0
6323,1,493,194,0
6324,1,48,24,1
6325,1,36,5,0
6326,1,234,475,1
6327,1,52,67,1
6328,1,81,94,0
6329,1,93,242,1
6330,1,321,601,1
6331,1,176,398,1
6332,1,384,637,1
6333,1,420,432,0
6334,1,63,72,0
6335,1,151,192,1
6336,1,262,231,0
6337,1,94,257,1
6338,1,104,96,0
6339,1,396,654,1
6340,1,223,200,0
6341,1,449,478,1
6342,1,202,391,1
6343,1,176,398,1
6344,1,105,167,1
6345,1,176,398,1
6346,1,183,421,1
6347,1,115,159,0
6348,1,126,119,0
6349,1,178,184,0
6350,1,53,67,0
6351,1,84,128,0
6352,1,106,173,1
6353,1,384,637,1
6354,1,80,78,0
6355,1,246,536,1
6356,1,105,167,1
6357,1,143,392,1
6358,1,118,183,1
6359,1,134,309,1
6360,1,399,690,1
6361,1,372,795,0
6362,1,357,408,0
6363,1,139,642,1
6364,1,208,697,1
6365,1,208,697,1
6366,1,139,642,1
6367,1,268,441,1
6368,1,208,697,1
6369,1,208,697,1
6370,1,208,701,1
6371,1,270,443,1
6372,1,60,299,0
6373,1,139,642,1
6374,1,208,697,1
6375,1,367,790,1
6376,1,208,697,1
6377,1,139,642,1
6378,1,139,642,1
6379,1,208,697,1
6380,1,209,699,1
6381,1,181,729,1
6382,1,195,673,1
6383,1,195,673,1
6384,1,195,673,1
6385,1,208,697,1
6386,1,209,698,1
6387,1,208,697,1
6388,1,122,431,1
6389,1,208,697,1
6390,1,195,673,1
6391,1,280,720,1
6392,1,139,642,1
6393,1,482,901,1
6394,1,200,698,1
6395,1,404,780,1
6396,1,49,455,1
6397,1,31,465,1
6398,1,262,705,1
6399,1,86,428,1
6400,1,49,453,1
6401,1,86,393,1
6402,1,343,720,1
6403,1,97,481,1
6404,1,71,726,1
6405,1,148,574,1
6406,1,165,602,1
6407,1,145,887,1
6408,1,290,862,1
6409,1,42,281,1
6410,1,77,470,1
6411,1,227,1025,1
6412,1,49,473,1
6413,1,49,473,1
6414,1,132,693,1
6415,1,49,473,1
6416,1,49,474,1
6417,1,86,524,1
6418,1,27,335,1
6419,1,49,455,1
6420,1,215,793,1
6421,1,200,431,1
6422,1,473,364,0
6423,1,162,734,1
6424,1,86,524,1
6425,1,179,640,1
6426,1,49,473,1
6427,1,259,439,1
6428,1,205,633,1
6429,1,61,304,1
6430,1,418,509,1
6431,1,156,615,1
6432,1,129,453,1
6433,1,155,395,1
6434,1,83,314,1
6435,1,432,427,1
6436,1,93,491,1
6437,1,78,418,1
6438,1,135,466,1
6439,1,217,791,1
6440,1,177,489,1
6441,1,209,359,1
